,scatter energy,scatter locations,absorption energies,absorption locations
1700,0.420016,4,0.235016,5
1701,0.191273,3,0.461792,4
1702,0.431981,4,0.225464,5
1703,0.209454,1,0.445762,6
1704,0.410822,5,0.243814,4
1705,0.404556,6,0.255401,5
1706,0.43015,7,0.228416,4
1707,0.433329,7,0.220889,6
1708,0.419538,6,0.244134,7
1709,0.411616,6,0.250887,5
1710,0.434035,5,0.218901,4
1711,0.469741,5,0.186477,3
1712,0.471319,5,0.192186,3
1713,0.471164,6,0.187339,2
1714,0.195078,0,0.474815,7
1715,0.421171,6,0.246238,7
1716,0.427324,5,0.234665,6
1717,0.420725,0,0.237105,3
1718,0.387291,4,0.271945,7
1719,0.477022,4,0.191304,0
1720,0.474889,5,0.182262,3
1721,0.432913,0,0.231151,1
1722,0.473968,4,0.189278,0
1723,0.18103,0,0.482116,7
1724,0.43153,7,0.227083,6
1725,0.435392,6,0.218997,7
1726,0.469643,5,0.189847,0
1727,0.420784,2,0.246995,1
1728,0.202463,0,0.465649,7
1729,0.396424,4,0.256156,7
1730,0.418892,5,0.239089,6
1731,0.399581,6,0.265013,7
1732,0.431892,4,0.238328,7
1733,0.468894,5,0.195662,3
1734,0.430134,4,0.2314,5
1735,0.402198,7,0.259926,6
1736,0.222663,2,0.440725,4
1737,0.198219,2,0.455599,4
1738,0.427221,5,0.237815,4
1739,0.435412,5,0.226589,4
1740,0.174377,0,0.478791,7
1741,0.175995,2,0.494211,4
1742,0.473783,5,0.183757,0
1743,0.431269,4,0.223895,5
1744,0.397458,4,0.259352,7
1745,0.435054,4,0.222511,5
1746,0.434521,3,0.230581,0
1747,0.399557,5,0.266617,6
1748,0.184495,3,0.482711,7
1749,0.127824,3,0.540429,6
1750,0.181062,1,0.490703,5
1751,0.426397,5,0.234424,6
1752,0.470656,6,0.19567,2
1753,0.421753,5,0.235788,6
1754,0.418596,7,0.250482,4
1755,0.47243,5,0.197403,3
1756,0.201807,0,0.466503,7
1757,0.431741,6,0.231183,7
1758,0.477076,6,0.179024,2
1759,0.469386,7,0.188457,1
1760,0.428502,4,0.232401,7
1761,0.426286,6,0.2414,7
1762,0.474319,7,0.187558,1
1763,0.423993,5,0.232968,6
1764,0.433753,7,0.229725,6
1765,0.430257,4,0.236495,5
1766,0.433228,5,0.222926,6
1767,0.428199,7,0.228075,6
1768,0.433341,4,0.219485,5
1769,0.431999,6,0.220549,7
1770,0.432739,5,0.235815,4
1771,0.429989,7,0.23331,6
1772,0.468962,5,0.192604,0
1773,0.474222,4,0.187833,1
1774,0.42716,4,0.227024,5
1775,0.180667,2,0.487752,5
1776,0.363237,7,0.294583,4
1777,0.39519,6,0.267922,7
1778,0.429455,6,0.227199,7
1779,0.424291,5,0.243312,4
1780,0.411485,6,0.246077,5
1781,0.428954,6,0.23803,5
1782,0.423143,7,0.232825,6
1783,0.474479,5,0.190886,0
1784,0.202741,0,0.467465,7
1785,0.428548,4,0.226485,5
1786,0.190777,0,0.468092,6
1787,0.40354,7,0.256188,4
1788,0.428217,5,0.242136,4
1789,0.429421,6,0.235094,7
1790,0.425279,4,0.238716,7
1791,0.434705,4,0.219518,5
1792,0.407553,4,0.263863,5
1793,0.398141,3,0.25751,0
1794,0.379626,5,0.280467,4
1795,0.473123,4,0.182256,3
1796,0.418443,6,0.245273,7
1797,0.475026,5,0.188422,0
1798,0.421007,7,0.235132,6
1799,0.409905,7,0.249534,4
1800,0.179727,2,0.487817,5
1801,0.431046,7,0.225181,6
1802,0.477423,6,0.184656,2
1803,0.43092,4,0.223737,7
1804,0.472354,4,0.194985,1
1805,0.386314,6,0.284555,5
1806,0.395861,5,0.26499,4
1807,0.404975,4,0.252815,5
1808,0.418052,4,0.240586,7
1809,0.427281,5,0.239908,4
1810,0.434795,7,0.228264,4
1811,0.194971,1,0.460805,5
1812,0.387476,7,0.280513,5
1813,0.431767,4,0.229748,7
1814,0.401932,2,0.253594,3
1815,0.433157,5,0.222828,6
1816,0.427979,6,0.23694,7
1817,0.42643,6,0.240566,5
1818,0.475773,6,0.193436,3
1819,0.435142,6,0.221632,7
1820,0.183056,3,0.48876,7
1821,0.472453,6,0.195435,3
1822,0.430693,7,0.224505,6
1823,0.430817,6,0.240342,7
1824,0.429539,7,0.228184,6
1825,0.471312,7,0.188934,2
1826,0.402114,5,0.2535,6
1827,0.468765,4,0.193612,1
1828,0.424862,7,0.235848,6
1829,0.411067,4,0.248025,5
1830,0.206482,0,0.446175,6
1831,0.470293,6,0.189775,2
1832,0.46965,4,0.189614,0
1833,0.475079,4,0.19338,1
1834,0.474682,4,0.194169,1
1835,0.171664,1,0.494885,5
1836,0.475723,7,0.191425,1
1837,0.169967,0,0.487665,7
1838,0.427152,4,0.233965,7
1839,0.413913,4,0.249906,7
1840,0.419845,5,0.239577,4
1841,0.41474,6,0.252656,7
1842,0.433645,7,0.230679,6
1843,0.357055,4,0.304675,5
1844,0.388895,4,0.277495,5
1845,0.474247,6,0.188451,2
1846,0.418777,4,0.251265,5
1847,0.473745,5,0.191018,3
1848,0.116204,2,0.542105,7
1849,0.429778,4,0.229126,7
1850,0.113586,3,0.544325,6
1851,0.418918,6,0.240999,5
1852,0.472392,6,0.191893,2
1853,0.432885,7,0.229302,6
1854,0.474215,5,0.196153,3
1855,0.180678,1,0.48381,6
1856,0.470286,4,0.188809,1
1857,0.472871,4,0.183913,1
1858,0.426051,7,0.239721,4
1859,0.433178,5,0.227732,4
1860,0.087267,0,0.568107,4
1861,0.432065,6,0.232011,7
1862,0.416332,4,0.240254,7
1863,0.39648,4,0.264994,5
1864,0.0982227,3,0.566308,7
1865,0.477364,4,0.181791,0
1866,0.418238,4,0.237002,7
1867,0.122581,3,0.541776,6
1868,0.189424,1,0.468417,6
1869,0.469752,6,0.193117,3
1870,0.183978,0,0.476662,7
1871,0.420146,4,0.249487,7
1872,0.425518,7,0.243421,6
1873,0.408959,6,0.24986,5
1874,0.430691,4,0.231856,5
1875,0.472531,4,0.179983,3
1876,0.470195,4,0.1971,3
1877,0.475603,4,0.185329,1
1878,0.433785,6,0.228739,5
1879,0.470983,7,0.181876,1
1880,0.476264,5,0.18159,0
1881,0.472479,6,0.198133,3
1882,0.435445,5,0.232851,4
1883,0.433524,6,0.236583,7
1884,0.415494,4,0.249596,5
1885,0.430349,6,0.227584,7
1886,0.472421,7,0.183215,1
1887,0.431572,5,0.220924,6
1888,0.431457,4,0.222027,5
1889,0.416873,4,0.238773,5
1890,0.105159,2,0.564304,6
1891,0.190044,1,0.480482,6
1892,0.432667,4,0.225303,7
1893,0.424415,7,0.228697,6
1894,0.427213,4,0.240693,5
1895,0.382605,4,0.278554,5
1896,0.129897,0,0.531575,5
1897,0.419545,3,0.233287,0
1898,0.185718,1,0.476571,6
1899,0.417511,7,0.24684,6
1900,0.471432,4,0.192966,0
1901,0.417998,4,0.239218,5
1902,0.182888,0,0.479396,6
1903,0.434527,6,0.22966,7
1904,0.472332,6,0.196717,2
1905,0.419082,6,0.249162,7
1906,0.197063,0,0.473331,6
1907,0.433275,0,0.226529,1
1908,0.42223,7,0.232367,6
1909,0.370421,4,0.288499,5
1910,0.473888,5,0.189097,0
1911,0.423569,5,0.229245,4
1912,0.472613,6,0.19101,2
1913,0.426604,4,0.237509,7
1914,0.407571,7,0.253625,4
1915,0.476176,7,0.185338,2
1916,0.433272,4,0.230777,7
1917,0.435161,7,0.22563,4
1918,0.399836,6,0.264153,5
1919,0.470768,5,0.190392,3
1920,0.384973,5,0.271401,4
1921,0.422873,6,0.231957,7
1922,0.413647,5,0.253523,6
1923,0.466316,5,0.193139,2
1924,0.428762,4,0.224684,5
1925,0.156855,0,0.49755,7
1926,0.397022,6,0.257681,5
1927,0.405727,5,0.251083,4
1928,0.417535,7,0.24486,4
1929,0.432218,7,0.222279,6
1930,0.43108,4,0.229154,5
1931,0.183858,2,0.481088,5
1932,0.43499,6,0.234728,4
1933,0.427402,4,0.242469,5
1934,0.432431,5,0.22477,4
1935,0.476345,5,0.176556,2
1936,0.411372,4,0.241547,7
1937,0.418429,6,0.239435,5
1938,0.469966,4,0.186027,0
1939,0.169128,0,0.487642,7
1940,0.0915644,1,0.565847,7
1941,0.409912,4,0.252512,7
1942,0.434937,6,0.233449,7
1943,0.424356,6,0.23301,5
1944,0.419157,7,0.238549,4
1945,0.417999,7,0.250158,4
1946,0.475467,6,0.183864,2
1947,0.472641,7,0.195163,1
1948,0.472387,5,0.198773,0
1949,0.471517,5,0.181461,2
1950,0.476578,6,0.192126,3
1951,0.421134,6,0.231928,5
1952,0.195138,3,0.475594,7
1953,0.182869,2,0.483846,5
1954,0.417574,6,0.23977,7
1955,0.412775,7,0.241382,4
1956,0.409555,6,0.250487,5
1957,0.412062,6,0.249034,5
1958,0.428893,4,0.2316,5
1959,0.472837,7,0.189529,2
1960,0.428087,5,0.228034,6
1961,0.429248,7,0.226072,6
1962,0.432677,6,0.227088,5
1963,0.469076,5,0.188708,0
1964,0.191287,2,0.479257,5
1965,0.432079,7,0.224268,4
1966,0.429376,3,0.22989,2
1967,0.159642,3,0.5076,4
1968,0.425403,5,0.240202,6
1969,0.430327,6,0.235962,7
1970,0.434549,6,0.230388,5
1971,0.410147,7,0.24974,4
1972,0.473806,7,0.192238,1
1973,0.477504,6,0.181362,3
1974,0.476314,5,0.186559,3
1975,0.46986,7,0.189753,2
1976,0.41043,7,0.244309,6
1977,0.476735,5,0.18339,0
1978,0.402486,6,0.260894,5
1979,0.434201,6,0.232636,7
1980,0.424411,5,0.235892,4
1981,0.431353,6,0.226579,7
1982,0.476037,4,0.1798,1
1983,0.178066,0,0.48552,6
1984,0.474492,5,0.188503,0
1985,0.427482,7,0.22462,6
1986,0.434956,5,0.228582,4
1987,0.424121,7,0.236491,6
1988,0.468675,4,0.195127,1
1989,0.423181,6,0.232284,5
1990,0.176506,1,0.485569,6
1991,0.188737,0,0.466672,7
1992,0.43147,7,0.236703,4
1993,0.390273,6,0.262478,7
1994,0.428302,4,0.227818,6
1995,0.420068,7,0.237469,4
1996,0.180436,2,0.483272,4
1997,0.42274,4,0.245249,7
1998,0.469818,6,0.199844,3
1999,0.434348,0,0.236459,1
2000,0.431537,6,0.229563,7
2001,0.434787,5,0.224505,6
2002,0.469302,6,0.198818,3
2003,0.426649,2,0.236291,1
2004,0.469203,7,0.185789,1
2005,0.421086,5,0.235685,6
2006,0.401679,5,0.263764,6
2007,0.391252,4,0.278709,5
2008,0.424262,5,0.245099,4
2009,0.406774,5,0.24547,4
2010,0.423487,6,0.235521,7
2011,0.408566,4,0.255496,5
2012,0.471593,4,0.192511,1
2013,0.474656,7,0.190447,1
2014,0.196579,0,0.469573,7
2015,0.422008,5,0.232184,4
2016,0.434143,7,0.234255,4
2017,0.412738,5,0.241312,4
2018,0.414148,4,0.245262,7
2019,0.385864,4,0.266436,5
2020,0.204154,0,0.459939,7
2021,0.470261,7,0.190342,1
2022,0.426497,4,0.229904,7
2023,0.114207,3,0.542593,5
2024,0.403984,4,0.26286,7
2025,0.469324,4,0.198529,0
2026,0.174663,1,0.486694,5
2027,0.419741,2,0.244911,3
2028,0.194965,0,0.467191,7
2029,0.4349,5,0.231273,4
2030,0.469727,6,0.18917,2
2031,0.419358,6,0.235558,5
2032,0.409297,6,0.258897,5
2033,0.421559,7,0.242467,4
2034,0.416835,7,0.235866,4
2035,0.42917,4,0.227052,5
2036,0.191798,1,0.476791,6
2037,0.474623,7,0.197235,1
2038,0.429704,4,0.223146,7
2039,0.423585,7,0.230812,4
2040,0.472544,4,0.1866,0
2041,0.183558,0,0.469067,6
2042,0.341609,5,0.312275,6
2043,0.477476,5,0.190296,0
2044,0.43342,5,0.237824,4
2045,0.390016,7,0.273835,4
2046,0.191385,1,0.47666,5
2047,0.431313,7,0.234931,6
2048,0.126131,1,0.544486,4
2049,0.476875,4,0.188367,0
2050,0.220775,0,0.443312,7
2051,0.172205,1,0.497187,6
2052,0.463539,4,0.192969,3
2053,0.425653,4,0.242944,5
2054,0.427607,7,0.23434,4
2055,0.413322,6,0.242082,5
2056,0.47675,6,0.188817,2
2057,0.425594,7,0.233605,4
2058,0.424029,4,0.238865,7
2059,0.417362,7,0.241964,4
2060,0.423642,4,0.238631,7
2061,0.470539,4,0.185251,2
2062,0.433936,4,0.229111,5
2063,0.468855,7,0.183779,2
2064,0.417238,3,0.237042,2
2065,0.415988,0,0.244118,1
2066,0.424421,4,0.230689,7
2067,0.433425,6,0.238159,7
2068,0.411118,7,0.246676,4
2069,0.428852,7,0.238169,6
2070,0.176839,0,0.475466,6
2071,0.160254,0,0.501829,7
2072,0.435411,7,0.223266,6
2073,0.425923,6,0.228234,7
2074,0.194072,3,0.459638,7
2075,0.175838,2,0.494164,5
2076,0.17389,2,0.482672,4
2077,0.472259,7,0.192247,1
2078,0.429391,5,0.2327,4
2079,0.435409,4,0.219323,5
2080,0.432703,5,0.22463,6
2081,0.172173,0,0.499078,7
2082,0.422066,7,0.234535,6
2083,0.118489,0,0.542527,5
2084,0.411578,5,0.256467,4
2085,0.409543,5,0.247422,4
2086,0.475857,6,0.195962,2
2087,0.432351,4,0.225525,7
2088,0.408455,4,0.250852,5
2089,0.406663,7,0.261904,4
2090,0.169616,0,0.496664,7
2091,0.473187,5,0.188173,2
2092,0.12191,3,0.546253,6
2093,0.380609,5,0.280338,6
2094,0.418541,7,0.242651,6
2095,0.183399,1,0.487597,6
2096,0.396286,4,0.263614,5
2097,0.43443,7,0.227515,6
2098,0.469515,7,0.201448,2
2099,0.427894,5,0.238679,6
2100,0.166929,0,0.496132,7
2101,0.427614,4,0.243119,5
2102,0.475603,7,0.195206,1
2103,0.384854,5,0.277517,6
2104,0.471095,7,0.195662,1
2105,0.421722,6,0.238957,5
2106,0.194429,3,0.458626,7
2107,0.433513,5,0.234362,6
2108,0.183101,3,0.479287,4
2109,0.468913,6,0.202698,2
2110,0.401932,6,0.252782,5
2111,0.429364,7,0.23309,4
2112,0.43013,4,0.232576,5
2113,0.190813,0,0.479274,6
2114,0.423875,0,0.240244,3
2115,0.471335,7,0.188926,1
2116,0.474209,4,0.180909,2
2117,0.433414,0,0.224216,3
2118,0.434046,6,0.218019,7
2119,0.43298,6,0.219486,7
2120,0.427823,2,0.236011,3
2121,0.427819,5,0.231199,6
2122,0.179439,1,0.480295,6
2123,0.419677,2,0.250076,1
2124,0.473759,7,0.19697,2
2125,0.38901,4,0.277406,5
2126,0.435464,7,0.232515,4
2127,0.417747,5,0.234679,6
2128,0.193397,0,0.465589,7
2129,0.422271,5,0.234405,6
2130,0.396309,4,0.256517,7
2131,0.412687,4,0.249768,5
2132,0.47024,6,0.183291,2
2133,0.128027,2,0.528558,7
2134,0.428685,4,0.240496,5
2135,0.475296,4,0.195354,1
2136,0.400659,7,0.263147,4
2137,0.380813,6,0.281446,5
2138,0.194953,1,0.473244,5
2139,0.182476,2,0.484831,5
2140,0.427527,4,0.234139,5
2141,0.171953,0,0.491874,7
2142,0.42298,5,0.247819,4
2143,0.472485,7,0.193477,2
2144,0.167433,3,0.486728,4
2145,0.357652,5,0.304636,6
2146,0.430181,6,0.228468,7
2147,0.472462,6,0.187562,3
2148,0.433846,5,0.219661,4
2149,0.410785,6,0.254107,5
2150,0.196601,1,0.470869,6
2151,0.398899,7,0.255819,4
2152,0.469421,7,0.193864,2
2153,0.432851,5,0.222809,4
2154,0.183213,0,0.487796,6
2155,0.433276,4,0.22943,5
2156,0.425928,4,0.228794,7
2157,0.424204,4,0.2325,7
2158,0.432428,6,0.233749,7
2159,0.472278,5,0.190664,0
2160,0.431191,4,0.225592,5
2161,0.470032,5,0.187596,0
2162,0.435273,7,0.221115,6
2163,0.411763,2,0.241079,1
2164,0.474412,5,0.186596,0
2165,0.41929,0,0.239435,1
2166,0.115099,2,0.555203,7
2167,0.101175,1,0.55371,7
2168,0.434463,7,0.227884,4
2169,0.476817,6,0.179144,3
2170,0.469171,6,0.200572,3
2171,0.415116,7,0.247494,4
2172,0.432592,5,0.226704,6
2173,0.414771,1,0.253231,2
2174,0.181548,0,0.489288,6
2175,0.421578,6,0.234671,5
2176,0.179934,1,0.472519,6
2177,0.418556,5,0.2461,4
2178,0.471683,5,0.183209,0
2179,0.396462,4,0.260584,7
2180,0.43109,6,0.233415,5
2181,0.46896,5,0.189337,0
2182,0.385517,5,0.270246,4
2183,0.421117,7,0.241365,6
2184,0.425232,5,0.228551,4
2185,0.426514,6,0.236839,5
2186,0.474804,7,0.191098,1
2187,0.417521,6,0.249518,7
2188,0.43236,5,0.229734,6
2189,0.474619,4,0.183139,2
2190,0.472874,6,0.192255,3
2191,0.428357,5,0.226732,4
2192,0.417331,4,0.23735,5
2193,0.377317,6,0.275924,7
2194,0.427923,5,0.232438,4
2195,0.469553,6,0.199424,2
2196,0.433962,6,0.230246,5
2197,0.18072,2,0.487881,4
2198,0.476799,6,0.183673,2
2199,0.432582,6,0.223585,5
2200,0.411731,4,0.254984,5
2201,0.190591,0,0.461908,7
2202,0.414319,7,0.251585,4
2203,0.471947,7,0.199055,1
2204,0.424119,6,0.228362,7
2205,0.204333,1,0.459975,6
2206,0.430882,5,0.231687,6
2207,0.427072,5,0.225864,4
2208,0.421497,4,0.248044,5
2209,0.423044,6,0.239562,5
2210,0.433745,7,0.225069,4
2211,0.431543,6,0.228588,5
2212,0.427755,5,0.237005,4
2213,0.426475,4,0.232906,7
2214,0.435279,4,0.218582,5
2215,0.431274,4,0.222943,5
2216,0.413187,4,0.248918,5
2217,0.406569,5,0.25061,4
2218,0.432736,4,0.222761,5
2219,0.42158,5,0.247931,6
2220,0.398012,6,0.258997,7
2221,0.182698,2,0.481244,4
2222,0.470187,7,0.186314,1
2223,0.432199,5,0.228365,6
2224,0.433256,5,0.220485,6
2225,0.429589,6,0.229062,7
2226,0.187765,1,0.475041,5
2227,0.411864,6,0.2516,5
2228,0.182282,2,0.487432,4
2229,0.417209,7,0.242694,4
2230,0.435307,4,0.229089,7
2231,0.429252,2,0.236319,1
2232,0.425528,4,0.230158,5
2233,0.421061,6,0.243648,7
2234,0.108335,2,0.556712,7
2235,0.474411,4,0.19616,0
2236,0.435206,7,0.228068,6
2237,0.424248,4,0.245719,7
2238,0.397253,6,0.271394,5
2239,0.179357,1,0.479883,5
2240,0.432245,5,0.224536,6
2241,0.203069,1,0.452937,5
2242,0.427014,6,0.229776,5
2243,0.194767,0,0.476475,7
2244,0.41829,7,0.236562,6
2245,0.434619,5,0.219563,6
2246,0.427972,7,0.234328,4
2247,0.423474,6,0.230176,5
2248,0.469375,7,0.201379,2
2249,0.430981,4,0.236331,5
2250,0.386468,6,0.277798,7
2251,0.475733,5,0.184261,3
2252,0.424588,5,0.244856,4
2253,0.409445,5,0.25901,4
2254,0.387856,5,0.277423,4
2255,0.474608,5,0.192187,3
2256,0.423134,5,0.238341,4
2257,0.176944,3,0.490179,4
2258,0.47214,6,0.194849,3
2259,0.411959,5,0.244787,4
2260,0.419867,4,0.243056,5
2261,0.399072,6,0.258377,7
2262,0.15049,2,0.502033,4
2263,0.43342,6,0.23225,7
2264,0.471938,4,0.193609,0
2265,0.411044,5,0.250414,4
2266,0.407667,6,0.245173,5
2267,0.19926,0,0.458975,7
2268,0.414453,6,0.250052,5
2269,0.207188,0,0.445212,6
2270,0.386009,2,0.283584,3
2271,0.403072,6,0.259314,7
2272,0.415224,4,0.247328,5
2273,0.473403,5,0.190002,0
2274,0.102396,1,0.565145,7
2275,0.435432,5,0.220679,4
2276,0.474854,4,0.19627,0
2277,0.416077,6,0.24443,5
2278,0.431125,6,0.237147,5
2279,0.19171,3,0.463643,7
2280,0.472472,5,0.190646,3
2281,0.175998,3,0.482193,4
2282,0.42966,7,0.228035,4
2283,0.472607,5,0.181937,2
2284,0.475004,7,0.188077,1
2285,0.427682,5,0.232506,6
2286,0.414812,7,0.248337,4
2287,0.475412,6,0.182533,3
2288,0.419579,5,0.244374,6
2289,0.414957,5,0.256492,6
2290,0.40762,5,0.246412,7
2291,0.41545,7,0.243886,4
2292,0.476365,7,0.18772,2
2293,0.427766,4,0.227739,5
2294,0.18676,1,0.469654,5
2295,0.40605,7,0.25566,6
2296,0.427992,6,0.23568,7
2297,0.433708,5,0.23613,6
2298,0.424591,5,0.232627,6
2299,0.424614,5,0.232568,4
2300,0.201503,1,0.452108,5
2301,0.0725595,3,0.583632,4
2302,0.435221,4,0.236636,7
2303,0.123754,0,0.54229,5
2304,0.372837,4,0.281888,7
2305,0.427791,5,0.229892,4
2306,0.0696341,0,0.588106,5
2307,0.433339,4,0.219594,5
2308,0.434835,6,0.231595,7
2309,0.423176,5,0.245018,4
2310,0.470916,4,0.190045,0
2311,0.473169,6,0.18889,2
2312,0.414204,5,0.246004,6
2313,0.413551,6,0.250399,7
2314,0.209498,1,0.458972,5
2315,0.424944,6,0.246539,5
2316,0.432596,7,0.232485,6
2317,0.199621,0,0.458783,6
2318,0.432709,4,0.238142,7
2319,0.403141,7,0.266368,6
2320,0.419282,5,0.234171,4
2321,0.421495,7,0.247118,6
2322,0.419596,4,0.232435,5
2323,0.430771,6,0.222101,7
2324,0.177927,2,0.481561,4
2325,0.410939,5,0.250461,4
2326,0.477178,4,0.178193,2
2327,0.433749,6,0.227091,5
2328,0.472531,4,0.183727,0
2329,0.407898,6,0.263035,7
2330,0.421021,4,0.243691,5
2331,0.477631,7,0.192895,1
2332,0.425967,1,0.245241,2
2333,0.416421,7,0.240999,4
2334,0.411687,5,0.256695,4
2335,0.430304,4,0.227782,7
2336,0.187775,1,0.469088,5
2337,0.376923,4,0.280977,5
2338,0.427307,7,0.234203,6
2339,0.421797,4,0.237986,7
2340,0.398153,5,0.26756,4
2341,0.352101,1,0.306393,2
2342,0.470934,5,0.197383,3
2343,0.430382,7,0.224163,6
2344,0.43471,4,0.219422,7
2345,0.424279,4,0.243203,5
2346,0.429355,6,0.228293,7
2347,0.471842,6,0.200072,2
2348,0.18529,1,0.466952,6
2349,0.415543,7,0.238199,6
2350,0.407791,6,0.257656,7
2351,0.404642,4,0.255658,5
2352,0.474524,6,0.196588,2
2353,0.475906,4,0.183154,1
2354,0.407366,6,0.247258,5
2355,0.417453,5,0.245128,6
2356,0.434221,7,0.233275,4
2357,0.420564,4,0.234607,7
2358,0.476424,4,0.183171,2
2359,0.191136,3,0.461191,7
2360,0.414449,4,0.2527,7
2361,0.093896,0,0.571387,5
2362,0.471414,7,0.189928,1
2363,0.426713,4,0.238413,7
2364,0.425424,4,0.233108,5
2365,0.469101,5,0.189156,0
2366,0.418987,7,0.246605,6
2367,0.381835,6,0.272524,5
2368,0.19798,1,0.469565,5
2369,0.433477,5,0.229769,4
2370,0.429005,6,0.22499,5
2371,0.395932,7,0.259529,6
2372,0.474265,4,0.178595,1
2373,0.426854,4,0.239123,7
2374,0.434781,5,0.236596,6
2375,0.420817,5,0.250031,6
2376,0.41437,4,0.24128,5
2377,0.42311,7,0.237087,4
2378,0.369491,4,0.283942,7
2379,0.434182,4,0.226408,5
2380,0.473074,6,0.19674,2
2381,0.421269,7,0.238584,6
2382,0.19543,0,0.474847,6
2383,0.467486,5,0.193985,2
2384,0.470546,7,0.187831,1
2385,0.435413,4,0.228649,7
2386,0.414761,6,0.249677,7
2387,0.412323,4,0.243604,7
2388,0.430104,7,0.228388,4
2389,0.427514,5,0.230191,6
2390,0.420028,6,0.244597,5
2391,0.477099,4,0.184889,1
2392,0.41876,6,0.249821,7
2393,0.4713,6,0.1847,2
2394,0.427254,4,0.226882,5
2395,0.406952,5,0.246064,6
2396,0.472757,6,0.180052,2
2397,0.189779,1,0.478022,5
2398,0.43474,6,0.233618,5
2399,0.426594,5,0.244829,4
2400,0.412718,6,0.241555,5
2401,0.469954,4,0.183211,3
2402,0.395758,5,0.26076,6
2403,0.409907,1,0.244168,2
2404,0.469288,5,0.189993,3
2405,0.379044,4,0.2749,5
2406,0.470169,5,0.189181,3
2407,0.429346,7,0.237093,4
2408,0.435441,5,0.231439,4
2409,0.37422,6,0.29443,7
2410,0.422509,7,0.235404,6
2411,0.213791,2,0.44816,5
2412,0.434658,4,0.21808,7
2413,0.470793,7,0.199617,2
2414,0.427365,5,0.227777,4
2415,0.474494,5,0.19024,0
2416,0.47716,6,0.191956,2
2417,0.472461,6,0.192834,2
2418,0.423718,6,0.233762,5
2419,0.432478,4,0.238147,5
2420,0.422101,6,0.241095,5
2421,0.431584,4,0.222745,5
2422,0.432422,6,0.223498,7
2423,0.471236,6,0.192754,3
2424,0.429305,6,0.236254,5
2425,0.432823,7,0.219755,6
2426,0.416378,6,0.237846,5
2427,0.421867,5,0.233587,4
2428,0.434793,5,0.226761,6
2429,0.418205,4,0.247799,7
2430,0.42674,5,0.228232,6
2431,0.185911,2,0.479651,4
2432,0.475898,6,0.19391,2
2433,0.474632,7,0.196164,1
2434,0.427602,6,0.227064,5
2435,0.111898,0,0.540557,4
2436,0.419345,6,0.239376,5
2437,0.421737,5,0.248865,6
2438,0.474556,7,0.19159,1
2439,0.427907,7,0.225337,4
2440,0.424488,6,0.231597,7
2441,0.185124,2,0.484637,5
2442,0.184338,1,0.471701,6
2443,0.186398,0,0.466235,6
2444,0.422506,4,0.239216,7
2445,0.47722,4,0.1815,0
2446,0.473034,5,0.191584,0
2447,0.209166,3,0.456592,7
2448,0.388935,4,0.275074,5
2449,0.430881,4,0.23009,5
2450,0.100568,3,0.560456,5
2451,0.425125,7,0.242746,4
2452,0.410084,4,0.251577,7
2453,0.477405,4,0.193368,0
2454,0.435326,5,0.228303,6
2455,0.471426,7,0.189381,2
2456,0.431779,1,0.225419,0
2457,0.430355,5,0.237553,6
2458,0.420939,7,0.234574,4
2459,0.473508,5,0.190336,0
2460,0.182647,1,0.485223,5
2461,0.383173,5,0.287537,4
2462,0.196838,3,0.45761,7
2463,0.413229,7,0.248966,4
2464,0.434552,6,0.21756,5
2465,0.47297,6,0.197459,2
2466,0.420259,7,0.237791,6
2467,0.421311,6,0.236549,7
2468,0.425145,4,0.238395,5
2469,0.116877,0,0.552434,5
2470,0.477008,6,0.177453,3
2471,0.431691,5,0.222418,6
2472,0.435457,4,0.217192,5
2473,0.469841,6,0.185907,3
2474,0.194644,0,0.467398,6
2475,0.427252,7,0.235061,6
2476,0.424227,7,0.234861,6
2477,0.422026,7,0.230071,4
2478,0.477639,7,0.184301,1
2479,0.427161,4,0.241986,5
2480,0.417717,5,0.240384,6
2481,0.432608,7,0.229805,4
2482,0.435493,7,0.226729,4
2483,0.416047,4,0.250427,5
2484,0.37551,4,0.281517,5
2485,0.197303,0,0.4647,6
2486,0.422299,6,0.230739,7
2487,0.415492,6,0.241659,5
2488,0.417847,5,0.237244,6
2489,0.431908,6,0.237556,7
2490,0.43294,6,0.22163,5
2491,0.38632,7,0.274775,4
2492,0.426589,7,0.22831,4
2493,0.414187,6,0.24932,5
2494,0.432748,6,0.227472,7
2495,0.471192,5,0.183101,0
2496,0.423053,6,0.247742,5
2497,0.403373,6,0.257525,7
2498,0.471025,7,0.188704,1
2499,0.435416,4,0.23633,7
2500,0.424759,5,0.244437,4
2501,0.426111,5,0.233881,4
2502,0.396338,5,0.257054,6
2503,0.469137,5,0.193666,0
2504,0.171474,0,0.495747,6
2505,0.42446,4,0.247132,5
2506,0.421636,7,0.235435,6
2507,0.471001,4,0.19003,1
2508,0.423574,5,0.23622,4
2509,0.41429,7,0.244631,6
2510,0.435132,5,0.224612,4
2511,0.189768,3,0.467576,7
2512,0.433712,4,0.231757,5
2513,0.47125,6,0.186722,3
2514,0.434522,7,0.226501,6
2515,0.43423,7,0.219971,6
2516,0.405882,4,0.250019,5
2517,0.47089,6,0.193178,3
2518,0.123467,0,0.541365,5
2519,0.420514,4,0.24611,7
2520,0.47067,6,0.186361,2
